OrderDate,OrderNumber,IDProduct,IDLocation,OrderLineItem,OrderQuantity,PaymentMethod,IDCustomer
2023-02-25,O013189,7,10,2,2,Credit Card,C09478
2023-01-22,O011651,62,6,1,1,Google Pay,C06461
2023-01-22,O011651,159,6,2,1,Google Pay,C06461
2023-11-24,O024853,131,3,1,1,PayPal,C07222
2023-11-03,O023938,266,9,1,1,Credit Card,C15359
2023-06-24,O018230,33,3,1,1,PayPal,C11490
2023-06-24,O018230,81,3,2,1,PayPal,C11490
2023-06-01,O017241,120,3,1,2,Google Pay,C12834
2023-11-07,O024130,157,4,1,1,PayPal,C09621
2023-11-10,O024270,218,9,1,2,Credit Card,C17359
2023-11-10,O024270,273,9,2,1,Credit Card,C17359
2023-11-10,O024270,169,9,3,2,Credit Card,C17359
2023-07-09,O018913,245,7,1,2,PayPal,C08183
2023-03-01,O013378,130,5,1,2,Apple Pay,C14567
2023-07-31,O019843,265,6,1,1,Credit Card,C14606
2023-05-06,O016126,30,4,1,1,PayPal,C11802
2023-05-06,O016126,60,4,2,1,PayPal,C11802
2023-05-06,O016126,111,4,3,1,PayPal,C11802
2023-09-20,O022042,45,1,1,1,Credit Card,C06218
2023-09-20,O022042,272,1,2,1,Credit Card,C06218
2023-01-05,O010939,108,6,1,2,PayPal,C06487
2023-03-08,O013632,273,6,1,7,Credit Card,C13824
2023-05-24,O016892,138,3,1,2,Google Pay,C09903
2023-05-24,O016892,258,3,2,1,Google Pay,C09903
2023-08-04,O020017,158,9,1,2,Credit Card,C16377
2023-08-04,O020017,23,9,2,1,Credit Card,C16377
2023-05-09,O016264,239,6,1,1,Apple Pay,C06391
2023-03-05,O013538,115,9,1,2,Credit Card,C14196
2023-11-05,O024031,172,4,1,1,Credit Card,C10657
2023-04-03,O014771,264,3,1,1,PayPal,C12783
2023-02-17,O012798,132,3,1,1,Credit Card,C08927
2023-02-17,O012798,93,3,2,2,Credit Card,C08927
2023-02-13,O012628,94,5,1,1,Credit Card,C07592
2023-08-28,O021033,214,7,1,1,PayPal,C17758
2023-05-24,O016893,167,5,1,1,Credit Card,C15086
2023-09-12,O021676,119,7,1,1,Credit Card,C01705
2023-08-06,O020107,156,10,1,5,Apple Pay,C08743
2023-03-01,O013379,163,3,1,1,Credit Card,C17068
2023-11-08,O024173,268,4,1,1,Apple Pay,C00555
2023-04-15,O015287,272,6,1,1,Credit Card,C05757
2023-12-30,O026344,246,7,1,1,Credit Card,C10004
2023-09-17,O021897,28,3,1,1,Google Pay,C17491
2023-09-17,O021897,211,3,2,1,Google Pay,C17491
2023-08-13,O020411,71,5,1,1,Credit Card,C14357
2023-01-03,O010850,56,3,1,1,Credit Card,C16056
2023-05-28,O017060,86,3,1,2,PayPal,C15778
2023-05-28,O017060,263,3,2,2,PayPal,C15778
2023-08-23,O020813,276,2,1,1,Credit Card,C06701
2023-12-28,O026265,185,1,1,1,Credit Card,C06063
2023-12-28,O026265,198,1,2,2,Credit Card,C06063
2023-10-19,O023299,210,6,1,1,PayPal,C06356
2023-10-19,O023299,171,6,2,2,PayPal,C06356
2023-03-15,O013932,216,9,1,1,PayPal,C14676
2023-03-15,O013932,241,9,2,1,PayPal,C14676
2023-01-08,O011076,166,4,1,1,Credit Card,C05403
2023-12-12,O025662,215,5,1,1,PayPal,C16278
2023-10-09,O022871,110,6,1,1,PayPal,C08324
2023-07-07,O018820,258,2,1,2,Credit Card,C00624
2023-07-07,O018820,235,2,2,1,Credit Card,C00624
2023-06-29,O018472,58,7,1,1,PayPal,C16515
2023-11-23,O024812,54,3,1,2,Credit Card,C07012
2023-04-20,O015491,271,4,1,1,PayPal,C15167
2023-01-11,O011217,34,4,1,1,PayPal,C03621
2023-11-25,O024905,154,6,1,2,Credit Card,C11735
2023-11-25,O024905,212,6,2,1,Credit Card,C11735
2023-02-08,O012414,40,6,1,1,Credit Card,C05968
2023-02-08,O012414,90,6,2,1,Credit Card,C05968
2023-02-08,O012414,210,6,3,1,Credit Card,C05968
2023-10-03,O022628,264,6,1,1,Credit Card,C05507
2023-10-03,O022628,1,6,2,1,Credit Card,C05507
2023-03-20,O014149,47,7,1,1,Credit Card,C00843
2023-03-20,O014149,205,7,2,1,Credit Card,C00843
2023-11-23,O024813,38,5,1,2,Credit Card,C06393
2023-11-23,O024813,172,5,2,1,Credit Card,C06393
2023-09-09,O021554,62,5,1,2,Credit Card,C01003
2023-09-09,O021554,82,5,2,1,Credit Card,C01003
2023-01-20,O011574,260,6,1,1,Apple Pay,C17103
2023-01-20,O011574,64,6,2,1,Apple Pay,C17103
2023-01-20,O011574,226,6,3,1,Apple Pay,C17103
2023-03-17,O014020,112,7,1,2,PayPal,C17312
2023-07-14,O019138,267,2,1,2,PayPal,C11924
2023-05-08,O016223,276,2,1,1,Credit Card,C00025
2023-05-08,O016223,239,2,2,2,Credit Card,C00025
2023-04-05,O014874,204,4,1,1,Apple Pay,C02386
2023-05-27,O017019,170,6,1,2,Credit Card,C13220
2023-05-27,O017019,99,6,2,1,Credit Card,C13220
2023-01-27,O011859,240,8,1,1,Credit Card,C09723
2023-10-21,O023381,144,2,1,2,Apple Pay,C10217
2023-10-21,O023381,32,2,2,2,Apple Pay,C10217
2023-03-01,O013380,210,4,1,6,Credit Card,C04050
2023-03-01,O013380,259,4,2,2,Credit Card,C04050
2023-04-03,O014772,148,5,1,2,Credit Card,C08843
2023-12-13,O025702,158,8,1,1,Apple Pay,C14164
2023-08-18,O020605,221,3,1,1,Google Pay,C01177
2023-08-13,O020412,235,3,1,1,PayPal,C12859
2023-08-13,O020412,81,3,2,1,PayPal,C12859
2023-10-20,O023340,98,4,1,1,Credit Card,C00168
2023-10-20,O023340,83,4,2,2,Credit Card,C00168
2023-06-18,O017971,171,3,1,2,PayPal,C13272
2023-12-30,O026345,132,3,1,1,Credit Card,C14677
2023-12-30,O026345,244,3,2,2,Credit Card,C14677
2023-10-26,O023606,246,5,1,1,PayPal,C16973
2023-11-27,O024993,96,4,1,1,Credit Card,C04189
2023-07-16,O019230,125,5,1,2,Credit Card,C13123
2023-03-19,O014096,117,6,1,1,Credit Card,C12397
2023-11-16,O024523,148,3,1,1,Credit Card,C17260
2023-11-16,O024523,90,3,2,1,Credit Card,C17260
2023-09-20,O022043,114,3,1,1,Credit Card,C07170
2023-09-20,O022043,74,3,2,1,Credit Card,C07170
2023-10-19,O023300,240,10,1,1,Credit Card,C05403
2023-10-19,O023300,87,10,2,2,Credit Card,C05403
2023-01-17,O011457,141,5,1,1,PayPal,C05189
2023-01-17,O011457,172,5,2,1,PayPal,C05189
2023-05-25,O016934,204,3,1,5,Google Pay,C04741
2023-05-25,O016934,47,3,2,1,Google Pay,C04741
2023-01-09,O011128,130,6,1,2,Credit Card,C17150
2023-01-09,O011128,258,6,2,1,Credit Card,C17150
2023-10-22,O023426,264,7,1,1,PayPal,C06780
2023-05-10,O016307,229,9,1,1,PayPal,C11013
2023-06-29,O018473,52,5,1,1,Credit Card,C08400
2023-12-14,O025748,84,6,1,1,Credit Card,C13479
2023-06-25,O018271,244,7,1,2,Google Pay,C16825
2023-06-25,O018271,129,7,2,1,Google Pay,C16825
2023-06-18,O017972,242,6,1,1,PayPal,C08990
2023-06-18,O017972,223,6,2,1,PayPal,C08990
2023-01-15,O011385,246,4,1,1,Credit Card,C15295
2023-10-29,O023740,139,3,1,1,Credit Card,C12253
2023-11-08,O024174,240,5,1,1,Apple Pay,C09140
2023-05-27,O017020,68,1,1,2,PayPal,C02835
2023-02-06,O012329,174,8,1,1,Credit Card,C06740
2023-11-27,O024994,81,6,1,1,PayPal,C16814
2023-07-22,O019474,53,4,1,2,Credit Card,C16295
2023-07-22,O019474,161,4,2,1,Credit Card,C16295
2023-03-08,O013633,243,3,1,1,Credit Card,C08620
2023-07-29,O019766,115,5,1,2,Credit Card,C13579
2023-03-19,O014097,60,5,1,2,PayPal,C13971
2023-11-24,O024854,255,2,1,1,Credit Card,C09550
2023-11-19,O024639,185,6,1,1,Credit Card,C10233
2023-11-19,O024639,61,6,2,2,Credit Card,C10233
2023-10-17,O023213,240,6,1,1,Credit Card,C10955
2023-03-18,O014050,1,3,1,4,Google Pay,C05397
2023-08-23,O020814,35,8,1,1,PayPal,C11233
2023-08-23,O020814,116,8,2,1,PayPal,C11233
2023-11-29,O025090,185,8,1,1,PayPal,C01193
2023-11-29,O025091,56,10,1,1,Apple Pay,C14732
2023-07-04,O018680,46,5,1,5,Credit Card,C06050
2023-07-04,O018680,206,5,2,1,Credit Card,C06050
2023-05-29,O017109,195,6,1,1,PayPal,C05764
2023-05-29,O017109,196,6,2,1,PayPal,C05764
2023-08-02,O019925,73,4,1,1,PayPal,C12513
2023-08-02,O019925,53,4,2,1,PayPal,C12513
2023-09-07,O021477,211,3,1,1,Credit Card,C17354
2023-09-07,O021477,226,3,2,1,Credit Card,C17354
2023-10-04,O022661,76,6,1,1,PayPal,C13472
2023-02-19,O012892,110,3,1,1,Google Pay,C08132
2023-02-19,O012892,173,3,2,1,Google Pay,C08132
2023-04-14,O015232,79,9,1,1,Credit Card,C14362
2023-05-06,O016127,67,1,1,1,PayPal,C10806
2023-09-21,O022081,14,6,1,2,Apple Pay,C15218
2023-01-20,O011575,136,3,1,1,Credit Card,C10491
2023-01-15,O011386,71,3,1,1,PayPal,C04684
2023-10-21,O023382,236,5,1,1,Credit Card,C12816
2023-11-21,O024724,112,2,1,2,Credit Card,C15547
2023-11-21,O024724,180,2,2,1,Credit Card,C15547
2023-03-01,O013381,118,10,1,2,Credit Card,C13760
2023-06-06,O017460,203,9,1,2,Credit Card,C05674
2023-06-24,O018231,155,6,1,1,Credit Card,C02204
2023-06-18,O017973,218,9,1,2,Credit Card,C02452
2023-10-15,O023127,30,10,1,1,Credit Card,C15942
2023-01-31,O012020,256,8,1,2,Credit Card,C04219
2023-01-31,O012020,262,8,2,1,Credit Card,C04219
2023-09-07,O021478,211,3,1,1,Credit Card,C01828
2023-09-07,O021478,270,3,2,1,Credit Card,C01828
2023-12-27,O026226,168,4,1,1,Google Pay,C04409
2023-07-18,O019315,44,4,1,1,PayPal,C03284
2023-11-23,O024814,49,3,1,2,Apple Pay,C00493
2023-01-07,O011036,16,4,1,1,Credit Card,C15111
2023-12-04,O025313,255,6,1,1,PayPal,C10336
2023-11-14,O024437,144,5,1,2,Apple Pay,C00387
2023-11-14,O024437,256,5,2,1,Apple Pay,C00387
2023-11-14,O024437,174,5,3,2,Apple Pay,C00387
2023-02-05,O012264,209,3,1,2,Credit Card,C17612
2023-02-05,O012264,171,3,2,2,Credit Card,C17612
2023-02-05,O012264,22,3,3,2,Credit Card,C17612
2023-06-12,O017713,244,2,1,1,Credit Card,C17055
2023-08-14,O020459,214,4,1,1,PayPal,C06431
2023-08-14,O020459,274,4,2,2,PayPal,C06431
2023-07-31,O019844,220,6,1,1,Credit Card,C15151
2023-07-31,O019844,194,6,2,2,Credit Card,C15151
2023-09-11,O021633,186,4,1,1,PayPal,C01622
2023-03-13,O013830,65,2,1,1,Google Pay,C10020
2023-11-27,O024995,213,2,1,1,Apple Pay,C09291
2023-01-18,O011484,237,6,1,1,Credit Card,C16842
2023-09-01,O021210,244,4,1,1,Apple Pay,C14100
2023-01-07,O011037,267,3,1,1,Credit Card,C12146
2023-11-09,O024220,74,4,1,2,Credit Card,C08115
2023-11-09,O024220,215,4,2,1,Credit Card,C08115
2023-01-08,O011077,232,4,1,2,Credit Card,C09772
2023-01-08,O011077,205,4,2,1,Credit Card,C09772
2023-01-28,O011905,79,5,1,1,PayPal,C17530
2023-06-09,O017571,75,7,1,1,PayPal,C02984
2023-07-29,O019767,124,3,1,1,Credit Card,C12911
2023-04-19,O015443,238,6,1,1,PayPal,C00788
2023-04-19,O015443,262,6,2,2,PayPal,C00788
2023-09-28,O022401,144,1,1,1,Credit Card,C15592
2023-09-28,O022401,161,1,2,1,Credit Card,C15592
2023-02-17,O012799,238,4,1,1,Google Pay,C17850
2023-02-17,O012799,246,4,2,2,Google Pay,C17850
2023-05-24,O016894,222,7,1,1,Credit Card,C05124
2023-01-22,O011652,274,6,1,2,Credit Card,C00878
2023-10-16,O023165,216,5,1,1,Credit Card,C01028
2023-12-06,O025403,237,3,1,1,PayPal,C09715
2023-05-31,O017204,91,1,1,1,PayPal,C05998
2023-01-16,O011419,57,2,1,1,Credit Card,C06807
2023-12-08,O025481,83,6,1,5,Google Pay,C02245
2023-12-08,O025481,264,6,2,1,Google Pay,C02245
2023-07-22,O019475,208,5,1,2,Credit Card,C05435
2023-05-03,O016007,227,5,1,1,Google Pay,C03383
2023-07-04,O018681,213,5,1,1,Google Pay,C07178
2023-07-04,O018681,271,5,2,1,Google Pay,C07178
2023-03-29,O014562,66,10,1,1,Google Pay,C11225
2023-10-18,O023252,165,3,1,2,Credit Card,C15705
2023-06-29,O018474,245,5,1,1,PayPal,C13001
2023-09-02,O021253,30,5,1,2,Credit Card,C13135
2023-10-04,O022662,167,10,1,2,PayPal,C08157
2023-09-12,O021677,122,2,1,1,PayPal,C17801
2023-09-12,O021677,74,2,2,1,PayPal,C17801
2023-03-28,O014514,82,4,1,1,Google Pay,C02959
2023-03-21,O014192,257,4,1,1,Credit Card,C11343
2023-09-21,O022082,264,9,1,1,Credit Card,C00102
2023-03-11,O013740,58,6,1,1,Credit Card,C12703
2023-05-11,O016348,57,5,1,2,Credit Card,C15215
2023-05-11,O016348,167,5,2,1,Credit Card,C15215
2023-05-12,O016384,37,4,1,1,PayPal,C07405
2023-11-16,O024524,225,2,1,1,Apple Pay,C04450
2023-01-13,O011300,243,2,1,1,PayPal,C10420
2023-01-13,O011300,75,2,2,1,PayPal,C10420
2023-09-23,O022172,216,3,1,1,PayPal,C07076
2023-10-12,O022999,256,6,1,1,PayPal,C14199
2023-01-31,O012021,74,5,1,2,Apple Pay,C16705
2023-10-17,O023214,186,4,1,1,Credit Card,C13487
2023-11-11,O024311,47,2,1,1,Credit Card,C13657
2023-11-14,O024438,168,5,1,2,Credit Card,C01419
2023-08-14,O020460,110,7,1,1,Credit Card,C09328
2023-08-14,O020460,103,7,2,2,Credit Card,C09328
2023-07-12,O019041,35,3,1,1,Apple Pay,C04506
2023-05-25,O016935,53,4,1,2,Apple Pay,C05296
2023-10-28,O023700,69,6,1,1,Credit Card,C09409
2023-10-28,O023700,132,6,2,2,Credit Card,C09409
2023-04-10,O015055,193,6,1,1,PayPal,C15259
2023-07-21,O019431,7,6,1,1,Apple Pay,C08916
2023-12-27,O026227,242,5,1,2,Credit Card,C01295
2023-11-22,O024763,74,5,1,1,Credit Card,C03270
2023-05-05,O016091,271,7,1,1,Credit Card,C01546
2023-05-05,O016091,216,7,2,1,Credit Card,C01546
2023-04-21,O015536,264,2,1,1,Credit Card,C07450
2023-04-21,O015536,266,2,2,1,Credit Card,C07450
2023-04-16,O015313,73,5,1,1,Credit Card,C09009
2023-07-21,O019432,97,4,1,2,PayPal,C03117
2023-07-02,O018603,198,8,1,2,Google Pay,C05635
2023-03-19,O014098,273,4,1,1,Credit Card,C10232
2023-03-31,O014657,265,7,1,2,PayPal,C15995
2023-02-12,O012583,60,10,1,1,Credit Card,C09065
2023-02-12,O012583,210,10,2,2,Credit Card,C09065
2023-10-01,O022534,72,3,1,1,Credit Card,C06617
2023-10-21,O023383,247,8,1,1,Credit Card,C07668
2023-10-21,O023383,261,8,2,1,Credit Card,C07668
2023-10-21,O023383,221,8,3,1,Credit Card,C07668
2023-03-08,O013634,234,10,1,2,PayPal,C11244
2023-03-25,O014370,209,6,1,1,Credit Card,C03946
2023-03-25,O014370,212,6,2,1,Credit Card,C03946
2023-10-05,O022701,273,3,1,2,Apple Pay,C09258
2023-10-05,O022701,243,3,2,2,Apple Pay,C09258
2023-08-19,O020644,222,1,1,1,Credit Card,C08963
2023-04-05,O014875,228,3,1,1,Apple Pay,C15132
2023-12-18,O025919,223,2,1,1,Credit Card,C08805
2023-12-18,O025919,266,2,2,1,Credit Card,C08805
2023-09-23,O022173,100,5,1,1,Credit Card,C13796
2023-02-02,O012113,53,3,1,2,Apple Pay,C05988
2023-02-02,O012113,48,3,2,1,Apple Pay,C05988
2023-08-03,O019965,155,3,1,1,PayPal,C11663
2023-05-30,O017149,188,5,1,1,PayPal,C05699
2023-05-30,O017149,93,5,2,2,PayPal,C05699
2023-04-15,O015288,56,10,1,1,Apple Pay,C10565
2023-09-04,O021336,89,6,1,1,Credit Card,C11781
2023-10-22,O023427,104,5,1,1,Google Pay,C12785
2023-03-24,O014335,199,3,1,1,Apple Pay,C10593
2023-03-24,O014335,82,3,2,1,Apple Pay,C10593
2023-01-12,O011253,187,6,1,1,PayPal,C17575
2023-04-02,O014732,84,6,1,1,PayPal,C06628
2023-01-31,O012022,109,3,1,1,Credit Card,C15761
2023-04-04,O014824,185,6,1,2,PayPal,C17513
2023-04-04,O014824,258,6,2,1,PayPal,C17513
2023-01-28,O011906,201,6,1,1,Google Pay,C06021
2023-01-28,O011907,153,4,1,1,Google Pay,C17099
2023-07-25,O019597,207,7,1,1,Google Pay,C14629
2023-07-25,O019597,240,7,2,2,Google Pay,C14629
2023-02-04,O012210,197,3,1,1,Credit Card,C00786
2023-02-04,O012210,43,3,2,1,Credit Card,C00786
2023-05-28,O017061,135,5,1,1,Credit Card,C09306
2023-10-03,O022629,266,4,1,1,PayPal,C12649
2023-06-30,O018516,160,3,1,1,Credit Card,C08398
2023-04-21,O015537,241,1,1,1,Credit Card,C14116
2023-10-07,O022786,58,6,1,1,Credit Card,C08314
2023-10-07,O022786,240,6,2,2,Credit Card,C08314
2023-06-05,O017415,41,6,1,2,Google Pay,C09562
2023-12-23,O026141,229,2,1,1,Credit Card,C04869
2023-12-23,O026141,50,2,2,1,Credit Card,C04869
2023-08-23,O020815,239,5,1,2,Credit Card,C09345
2023-08-23,O020815,201,5,2,2,Credit Card,C09345
2023-02-10,O012508,226,2,1,2,Credit Card,C08104
2023-05-30,O017150,240,3,1,1,Credit Card,C17422
2023-08-16,O020532,90,7,1,1,Apple Pay,C17566
2023-08-16,O020532,226,7,2,2,Apple Pay,C17566
2023-08-16,O020532,136,7,3,2,Apple Pay,C17566
2023-12-04,O025314,149,5,1,4,PayPal,C09129
2023-12-04,O025314,197,5,2,1,PayPal,C09129
2023-12-08,O025482,271,9,1,1,Apple Pay,C10078
2023-12-08,O025482,195,9,2,1,Apple Pay,C10078
2023-04-18,O015408,74,2,1,2,Credit Card,C05790
2023-04-18,O015408,186,2,2,2,Credit Card,C05790
2023-05-13,O016426,92,6,1,1,Credit Card,C13778
2023-05-09,O016265,13,4,1,1,Apple Pay,C12391
2023-10-07,O022787,167,10,1,1,PayPal,C03312
2023-10-07,O022787,57,10,2,1,PayPal,C03312
2023-08-13,O020413,130,3,1,1,Credit Card,C16036
2023-06-17,O017927,46,5,1,2,Credit Card,C07812
2023-06-17,O017927,42,5,2,1,Credit Card,C07812
2023-05-19,O016694,220,6,1,1,Credit Card,C00011
2023-05-19,O016694,54,6,2,1,Credit Card,C00011
2023-01-31,O012023,206,4,1,2,Credit Card,C16338
2023-06-22,O018143,112,6,1,2,Google Pay,C12199
2023-06-28,O018420,222,10,1,1,Credit Card,C12562
2023-06-28,O018420,19,10,2,2,Credit Card,C12562
2023-12-09,O025534,156,2,1,2,Credit Card,C07966
2023-04-02,O014733,174,3,1,2,PayPal,C15381
2023-11-10,O024271,70,4,1,1,Credit Card,C09362
2023-12-01,O025184,206,6,1,2,PayPal,C13472
2023-12-01,O025184,78,6,2,1,PayPal,C13472
2023-12-01,O025184,197,6,3,2,PayPal,C13472
2023-11-07,O024131,116,5,1,1,Credit Card,C05444
2023-12-30,O026346,94,4,1,1,Credit Card,C04246
2023-08-29,O021090,47,2,1,1,PayPal,C03040
2023-07-15,O019188,219,2,1,1,Google Pay,C07706
2023-08-20,O020687,43,9,1,1,Credit Card,C12317
2023-08-20,O020687,8,9,2,1,Credit Card,C12317
2023-08-20,O020687,272,9,3,1,Credit Card,C12317
2023-04-12,O015135,264,5,1,2,Credit Card,C04822
2023-04-12,O015135,46,5,2,2,Credit Card,C04822
2023-08-03,O019966,226,2,1,2,PayPal,C05434
2023-08-03,O019966,216,2,2,1,PayPal,C05434
2023-08-03,O019966,224,2,3,1,PayPal,C05434
2023-10-25,O023559,99,10,1,1,Google Pay,C04741
2023-11-09,O024221,207,4,1,1,Credit Card,C00841
2023-11-09,O024221,225,4,2,1,Credit Card,C00841
2023-09-23,O022174,194,5,1,1,Credit Card,C06227
2023-03-03,O013459,29,7,1,1,Credit Card,C16029
2023-02-04,O012211,108,6,1,1,Credit Card,C14997
2023-02-04,O012211,253,6,2,1,Credit Card,C14997
2023-02-14,O012670,52,7,1,2,PayPal,C10082
2023-02-26,O013233,186,2,1,1,Credit Card,C12378
2023-06-05,O017416,258,10,1,1,Apple Pay,C04097
2023-05-02,O015962,105,4,1,1,PayPal,C13637
2023-05-09,O016266,150,9,1,1,PayPal,C17938
2023-01-28,O011908,79,4,1,1,Apple Pay,C17220
2023-01-28,O011908,172,4,2,1,Apple Pay,C17220
2023-06-07,O017499,172,5,1,1,Credit Card,C00437
2023-06-07,O017499,52,5,2,1,Credit Card,C00437
2023-03-30,O014610,112,5,1,1,Credit Card,C06707
2023-07-10,O018947,174,2,1,2,Credit Card,C00147
2023-12-16,O025831,49,9,1,1,Google Pay,C00010
2023-07-22,O019476,240,7,1,1,Credit Card,C15201
2023-12-22,O026096,113,10,1,4,Credit Card,C07338
2023-12-22,O026096,196,10,2,2,Credit Card,C07338
2023-12-19,O025969,53,6,1,2,PayPal,C05701
2023-09-23,O022175,119,3,1,1,PayPal,C11932
2023-09-23,O022175,210,3,2,1,PayPal,C11932
2023-06-25,O018272,116,10,1,1,Credit Card,C11371
2023-12-31,O026378,71,4,1,1,Apple Pay,C00586
2023-12-31,O026378,118,4,2,2,Apple Pay,C00586
2023-07-26,O019635,155,4,1,2,Apple Pay,C01952
2023-09-05,O021381,224,4,1,1,Google Pay,C14625
2023-09-05,O021381,210,4,2,2,Google Pay,C14625
2023-09-06,O021435,260,9,1,2,Credit Card,C04694
2023-02-22,O013038,217,9,1,1,PayPal,C05521
2023-12-29,O026309,34,6,1,1,PayPal,C13543
2023-11-18,O024589,137,4,1,1,PayPal,C15197
2023-11-18,O024589,111,4,2,1,PayPal,C15197
2023-08-28,O021034,184,5,1,1,Credit Card,C13214
2023-08-28,O021034,172,5,2,1,Credit Card,C13214
2023-08-28,O021034,240,5,3,1,Credit Card,C13214
2023-12-05,O025357,173,4,1,1,PayPal,C09928
2023-09-29,O022443,89,5,1,2,Credit Card,C02213
2023-09-11,O021634,91,4,1,2,Apple Pay,C04229
2023-11-02,O023897,237,3,1,1,Credit Card,C01668
2023-04-02,O014734,239,3,1,2,Google Pay,C13518
2023-02-16,O012761,249,4,1,2,Credit Card,C10935
2023-02-05,O012265,70,4,1,1,Apple Pay,C06069
2023-02-05,O012265,172,4,2,2,Apple Pay,C06069
2023-12-14,O025749,122,7,1,1,Apple Pay,C08098
2023-12-09,O025535,101,4,1,2,Credit Card,C14449
2023-12-09,O025535,201,4,2,1,Credit Card,C14449
2023-08-18,O020606,67,10,1,1,Google Pay,C16630
2023-09-19,O021991,89,9,1,2,Credit Card,C12733
2023-09-19,O021991,77,9,2,2,Credit Card,C12733
2023-11-12,O024346,195,4,1,2,PayPal,C16795
2023-03-05,O013539,264,6,1,1,Credit Card,C04966
2023-09-08,O021518,168,4,1,1,PayPal,C15599
2023-04-16,O015314,265,6,1,1,Credit Card,C01033
2023-10-16,O023166,78,5,1,1,Credit Card,C14838
2023-11-13,O024397,149,3,1,1,Credit Card,C09720
2023-08-07,O020164,226,4,1,1,Credit Card,C14291
2023-01-20,O011576,130,6,1,1,Credit Card,C06019
2023-01-20,O011576,255,6,2,1,Credit Card,C06019
2023-12-19,O025970,240,7,1,1,Credit Card,C15290
2023-12-19,O025970,78,7,2,1,Credit Card,C15290
2023-03-16,O013981,230,8,1,1,Credit Card,C05973
2023-09-07,O021479,73,6,1,1,Credit Card,C07318
2023-09-07,O021479,164,6,2,2,Credit Card,C07318
2023-04-03,O014773,174,5,1,1,Credit Card,C07348
2023-12-28,O026266,159,8,1,1,PayPal,C02569
2023-01-03,O010851,248,6,1,1,Credit Card,C00938
2023-05-12,O016385,171,4,1,2,Credit Card,C08192
2023-08-01,O019880,44,1,1,1,Google Pay,C09931
2023-08-01,O019880,106,1,2,1,Google Pay,C09931
2023-10-21,O023384,263,7,1,2,PayPal,C13808
2023-07-02,O018604,126,5,1,1,PayPal,C15515
2023-07-02,O018604,213,5,2,2,PayPal,C15515
2023-11-01,O023855,141,3,1,1,Credit Card,C01517
2023-02-28,O013319,162,4,1,1,Google Pay,C04515
2023-12-20,O026011,70,6,1,1,Apple Pay,C11998
2023-12-10,O025582,86,5,1,1,Apple Pay,C03798
2023-03-30,O014611,213,6,1,1,Credit Card,C09892
2023-03-30,O014611,241,6,2,2,Credit Card,C09892
2023-06-23,O018182,211,7,1,1,Credit Card,C04875
2023-06-23,O018182,276,7,2,1,Credit Card,C04875
2023-08-01,O019881,65,2,1,2,Credit Card,C13402
2023-05-25,O016936,205,8,1,2,Credit Card,C10827
2023-02-15,O012708,194,5,1,2,Credit Card,C15341
2023-08-29,O021091,197,4,1,2,Credit Card,C12119
2023-08-29,O021091,232,4,2,1,Credit Card,C12119
2023-03-26,O014423,226,10,1,4,Apple Pay,C14592
2023-05-09,O016267,134,3,1,1,PayPal,C14718
2023-05-09,O016267,164,3,2,1,PayPal,C14718
2023-04-05,O014876,230,2,1,1,Credit Card,C07466
2023-04-05,O014876,238,2,2,1,Credit Card,C07466
2023-07-21,O019433,107,6,1,2,Credit Card,C11245
2023-07-21,O019433,222,6,2,1,Credit Card,C11245
2023-12-30,O026347,201,4,1,1,Credit Card,C09847
2023-04-16,O015315,119,4,1,1,PayPal,C12002
2023-04-16,O015315,275,4,2,1,PayPal,C12002
2023-06-25,O018273,253,3,1,1,Credit Card,C10742
2023-05-30,O017151,236,8,1,1,Apple Pay,C00875
2023-05-30,O017151,197,8,2,1,Apple Pay,C00875
2023-03-13,O013831,144,6,1,1,PayPal,C15420
2023-03-13,O013831,49,6,2,4,PayPal,C15420
2023-11-08,O024175,217,6,1,1,Credit Card,C14730
2023-09-05,O021382,258,3,1,1,Credit Card,C09963
2023-10-01,O022535,270,5,1,1,Credit Card,C15268
2023-06-24,O018232,22,4,1,2,Credit Card,C13226
2023-01-16,O011420,67,1,1,1,Credit Card,C04924
2023-05-31,O017205,250,9,1,1,Google Pay,C07217
2023-05-07,O016178,207,8,1,1,Credit Card,C11669
2023-09-26,O022308,62,6,1,2,Credit Card,C11622
2023-09-26,O022308,160,6,2,1,Credit Card,C11622
2023-09-26,O022308,112,6,3,1,Credit Card,C11622
2023-10-18,O023253,211,3,1,2,Credit Card,C06268
2023-10-18,O023253,195,3,2,1,Credit Card,C06268
2023-10-18,O023253,245,3,3,2,Credit Card,C06268
2023-03-03,O013460,220,5,1,2,Credit Card,C05749
2023-02-23,O013097,194,5,1,1,PayPal,C06528
2023-09-10,O021599,107,1,1,1,Credit Card,C16476
2023-09-10,O021599,117,1,2,2,Credit Card,C16476
2023-05-05,O016092,163,7,1,1,Credit Card,C02529
2023-12-01,O025185,251,4,1,1,Credit Card,C10766
2023-01-12,O011254,78,7,1,1,Credit Card,C11465
2023-05-30,O017152,257,8,1,2,PayPal,C07259
2023-11-13,O024398,172,1,1,1,Credit Card,C03348
2023-11-13,O024398,47,1,2,1,Credit Card,C03348
2023-11-15,O024480,166,6,1,1,Credit Card,C15382
2023-12-04,O025315,213,5,1,1,PayPal,C12784
2023-11-04,O023984,84,4,1,1,PayPal,C05071
2023-01-27,O011860,194,9,1,1,PayPal,C04850
