OrderDate,OrderNumber,IDProduct,IDLocation,OrderLineItem,OrderQuantity,PaymentMethod,IDCustomer
2022-03-31,O002658,215,3,2,2,Credit Card,C08204
2022-04-04,O002777,241,5,1,1,Apple Pay,C02139
2022-10-28,O008909,75,6,1,1,Credit Card,C00473
2022-10-28,O008909,91,6,2,1,Credit Card,C00473
2022-03-26,O002525,215,7,1,2,PayPal,C17386
2022-03-26,O002525,266,7,2,1,PayPal,C17386
2022-10-14,O008506,107,5,1,1,Apple Pay,C02058
2022-01-29,O000778,166,6,1,1,Credit Card,C00743
2022-01-29,O000778,188,6,2,1,Credit Card,C00743
2022-02-10,O001190,172,6,1,1,Credit Card,C08620
2022-02-10,O001190,254,6,2,1,Credit Card,C08620
2022-03-08,O001996,203,5,1,2,Apple Pay,C09214
2022-03-08,O001996,241,5,2,2,Apple Pay,C09214
2022-08-12,O006603,137,8,1,1,Credit Card,C08129
2022-08-12,O006603,148,8,2,2,Credit Card,C08129
2022-11-15,O009447,97,7,1,1,Credit Card,C11564
2022-06-11,O004759,137,9,1,2,Credit Card,C06742
2022-10-29,O008936,186,9,1,2,Credit Card,C13812
2022-11-06,O009185,230,9,1,4,Credit Card,C15752
2022-11-16,O009471,110,4,1,2,PayPal,C04918
2022-09-25,O007942,273,4,1,1,Credit Card,C07994
2022-06-11,O004760,275,7,1,2,Apple Pay,C12570
2022-06-26,O005243,78,5,1,1,Credit Card,C14353
2022-09-26,O007973,276,1,1,1,Google Pay,C07094
2022-06-12,O004783,128,3,1,1,Credit Card,C12536
2022-04-21,O003290,136,6,1,1,PayPal,C09906
2022-04-21,O003290,88,6,2,1,PayPal,C09906
2022-04-20,O003268,220,8,1,2,Credit Card,C17630
2022-12-07,O010127,205,8,1,1,Google Pay,C14387
2022-09-18,O007727,150,6,1,1,Credit Card,C15968
2022-09-18,O007727,149,6,2,5,Credit Card,C15968
2022-08-27,O007053,141,4,1,1,Apple Pay,C10845
2022-11-14,O009415,205,4,1,1,Credit Card,C05684
2022-11-14,O009415,169,4,2,1,Credit Card,C05684
2022-08-17,O006759,241,6,1,1,Credit Card,C01470
2022-08-17,O006759,185,6,2,2,Credit Card,C01470
2022-08-08,O006498,20,4,1,1,Google Pay,C08860
2022-04-22,O003309,28,7,1,1,PayPal,C09249
2022-09-13,O007576,60,2,1,1,PayPal,C00294
2022-11-24,O009700,264,5,1,1,Apple Pay,C11206
2022-10-10,O008377,69,4,1,1,Apple Pay,C15047
2022-09-28,O008031,214,2,1,1,Credit Card,C07195
2022-09-28,O008031,223,2,2,1,Credit Card,C07195
2022-03-22,O002404,162,1,1,2,Credit Card,C14693
2022-10-15,O008545,258,4,1,2,Credit Card,C13944
2022-12-07,O010128,57,1,1,2,PayPal,C15197
2022-12-07,O010128,149,1,2,2,PayPal,C15197
2022-04-23,O003338,11,5,1,1,Credit Card,C08679
2022-04-23,O003338,46,5,2,2,Credit Card,C08679
2022-04-23,O003338,258,5,3,2,Credit Card,C08679
2022-07-16,O005831,235,3,1,1,Google Pay,C17161
2022-07-16,O005831,169,3,2,1,Google Pay,C17161
2022-03-15,O002207,276,2,1,2,PayPal,C04166
2022-03-15,O002207,160,2,2,2,PayPal,C04166
2022-12-27,O010647,233,2,1,1,PayPal,C10790
2022-10-12,O008438,73,5,1,2,Credit Card,C06378
2022-11-02,O009062,173,1,1,1,Credit Card,C01191
2022-04-22,O003310,244,3,1,1,PayPal,C17810
2022-04-22,O003310,108,3,2,1,PayPal,C17810
2022-04-22,O003310,76,3,3,1,PayPal,C17810
2022-08-09,O006522,62,7,1,1,PayPal,C06528
2022-01-15,O000383,126,4,1,2,PayPal,C06111
2022-05-11,O003861,18,7,1,1,Credit Card,C02424
2022-05-11,O003861,223,7,2,1,Credit Card,C02424
2022-03-05,O001907,127,5,1,1,Credit Card,C15659
2022-09-27,O008003,247,3,1,1,Credit Card,C12572
2022-09-27,O008003,82,3,2,1,Credit Card,C12572
2022-04-19,O003241,120,4,1,2,Credit Card,C16212
2022-04-19,O003241,72,4,2,1,Credit Card,C16212
2022-03-22,O002405,235,4,1,1,Google Pay,C11558
2022-06-11,O004761,236,5,1,1,Credit Card,C01812
2022-05-29,O004394,61,4,1,1,Credit Card,C13838
2022-09-04,O007301,166,7,1,1,Google Pay,C11691
2022-09-04,O007301,71,7,2,2,Google Pay,C11691
2022-02-16,O001380,230,5,1,1,Apple Pay,C17481
2022-02-16,O001380,244,5,2,2,Apple Pay,C17481
2022-04-08,O002901,233,6,1,1,Credit Card,C05520
2022-05-24,O004243,233,2,1,1,PayPal,C08648
2022-05-24,O004243,77,2,2,2,PayPal,C08648
2022-12-03,O010014,171,6,1,1,Credit Card,C12753
2022-12-03,O010014,80,6,2,1,Credit Card,C12753
2022-06-07,O004651,265,2,1,1,Credit Card,C06231
2022-06-07,O004651,203,2,2,2,Credit Card,C06231
2022-05-25,O004274,232,3,1,1,PayPal,C08849
2022-05-25,O004274,265,3,2,2,PayPal,C08849
2022-01-27,O000720,227,2,1,1,Apple Pay,C16537
2022-03-17,O002267,154,8,1,1,Credit Card,C11616
2022-03-11,O002092,64,9,1,1,PayPal,C06606
2022-11-01,O009033,76,3,1,2,Google Pay,C06729
2022-11-18,O009535,118,3,1,1,Credit Card,C03385
2022-11-24,O009701,241,3,1,2,Apple Pay,C15405
2022-09-06,O007372,90,4,1,1,PayPal,C08664
2022-01-21,O000565,194,6,1,2,PayPal,C14826
2022-06-08,O004669,235,6,1,2,PayPal,C06851
2022-06-17,O004955,161,6,1,1,Credit Card,C11117
2022-06-17,O004955,192,6,2,1,Credit Card,C11117
2022-07-22,O005993,159,4,1,2,PayPal,C04894
2022-06-25,O005209,16,2,1,1,Google Pay,C04961
2022-09-19,O007759,41,9,1,1,Credit Card,C11211
2022-09-19,O007759,154,9,2,2,Credit Card,C11211
2022-09-02,O007241,12,6,1,1,PayPal,C07324
2022-08-23,O006941,171,9,1,2,Google Pay,C10094
2022-08-23,O006941,169,9,2,1,Google Pay,C10094
2022-01-05,O000078,135,10,1,1,Credit Card,C07576
2022-01-05,O000078,55,10,2,1,Credit Card,C07576
2022-04-30,O003556,224,5,1,1,PayPal,C13941
2022-04-30,O003556,203,5,2,2,PayPal,C13941
2022-02-10,O001191,55,6,1,1,Credit Card,C00769
2022-06-11,O004762,220,7,1,2,Apple Pay,C04932
2022-02-08,O001118,249,6,1,1,Credit Card,C17670
2022-01-13,O000300,255,3,1,1,PayPal,C04828
2022-08-23,O006942,105,6,1,2,Credit Card,C05190
2022-04-11,O002985,244,2,1,1,Credit Card,C15199
2022-05-26,O004296,32,7,1,1,PayPal,C17521
2022-03-08,O001997,67,2,1,1,PayPal,C04047
2022-03-08,O001997,75,2,2,2,PayPal,C04047
2022-03-08,O001997,212,2,3,2,PayPal,C04047
2022-02-27,O001716,230,6,1,1,PayPal,C17926
2022-02-27,O001716,112,6,2,1,PayPal,C17926
2022-09-10,O007498,246,5,1,2,Apple Pay,C11429
2022-02-06,O001051,116,6,1,6,Credit Card,C13463
2022-02-04,O000985,110,5,1,1,PayPal,C12529
2022-01-10,O000211,209,3,1,1,Credit Card,C17884
2022-08-18,O006791,21,3,1,2,Apple Pay,C09692
2022-12-13,O010303,159,3,1,1,Credit Card,C10966
2022-04-21,O003291,185,5,1,1,PayPal,C08619
2022-06-28,O005287,215,7,1,2,Apple Pay,C16752
2022-10-10,O008378,156,1,1,2,Credit Card,C13680
2022-10-30,O008968,156,3,1,1,Credit Card,C17543
2022-10-30,O008968,244,3,2,1,Credit Card,C17543
2022-01-25,O000663,202,6,1,1,Credit Card,C13733
2022-01-25,O000663,264,6,2,4,Credit Card,C13733
2022-10-01,O008121,207,2,1,1,Apple Pay,C12538
2022-10-01,O008121,264,2,2,1,Apple Pay,C12538
2022-02-14,O001318,242,4,1,1,Credit Card,C09464
2022-02-02,O000915,240,3,1,2,PayPal,C13436
2022-05-21,O004152,24,4,1,1,Apple Pay,C02444
2022-05-21,O004152,220,4,2,1,Apple Pay,C02444
2022-12-05,O010066,234,10,1,2,PayPal,C15336
2022-10-21,O008701,112,7,1,1,Apple Pay,C04827
2022-05-22,O004184,233,2,1,1,PayPal,C04327
2022-02-06,O001052,233,3,1,4,Credit Card,C17260
2022-05-30,O004421,218,7,1,1,Credit Card,C08040
2022-05-30,O004421,219,7,2,1,Credit Card,C08040
2022-09-25,O007943,267,2,1,1,PayPal,C03560
2022-09-25,O007943,166,2,2,2,PayPal,C03560
2022-11-15,O009448,48,6,1,1,PayPal,C15008
2022-11-15,O009448,222,6,2,2,PayPal,C15008
2022-11-25,O009737,68,4,1,1,PayPal,C01221
2022-11-25,O009737,1,4,2,1,PayPal,C01221
2022-11-11,O009345,23,2,1,1,Credit Card,C09342
2022-11-11,O009345,213,2,2,1,Credit Card,C09342
2022-11-07,O009222,53,6,1,1,Apple Pay,C04520
2022-08-02,O006329,264,4,1,1,Credit Card,C01315
2022-01-17,O000451,221,6,1,1,Credit Card,C11739
2022-09-30,O008087,226,6,1,1,PayPal,C14320
2022-09-30,O008087,246,6,2,1,PayPal,C14320
2022-09-30,O008087,233,6,3,1,PayPal,C14320
2022-06-17,O004956,173,5,1,1,Credit Card,C08591
2022-06-17,O004956,151,5,2,1,Credit Card,C08591
2022-08-26,O007027,173,6,1,1,PayPal,C09760
2022-07-20,O005942,197,3,1,1,Credit Card,C15376
2022-01-14,O000343,170,3,1,1,PayPal,C04300
2022-05-27,O004332,63,10,1,1,Credit Card,C16931
2022-01-18,O000479,88,3,1,1,Credit Card,C13201
2022-02-24,O001610,117,4,1,2,Credit Card,C00482
2022-02-25,O001653,52,3,1,1,Credit Card,C08269
2022-03-05,O001908,113,6,1,1,Apple Pay,C14023
2022-02-22,O001563,147,9,1,1,PayPal,C04280
2022-02-22,O001563,133,9,2,2,PayPal,C04280
2022-02-22,O001563,241,9,3,1,PayPal,C04280
2022-04-06,O002836,26,3,1,1,Credit Card,C01204
2022-04-06,O002836,243,3,2,1,Credit Card,C01204
2022-06-06,O004620,73,7,1,1,PayPal,C08918
2022-03-20,O002355,160,6,1,1,Google Pay,C16086
2022-02-12,O001250,121,7,1,1,Google Pay,C15819
2022-08-20,O006842,25,3,1,1,Credit Card,C00656
2022-05-02,O003593,39,3,1,1,PayPal,C11932
2022-05-02,O003593,70,3,2,2,PayPal,C11932
2022-05-25,O004275,229,4,1,1,Google Pay,C13130
2022-05-25,O004275,269,4,2,1,Google Pay,C13130
2022-11-28,O009855,31,6,1,1,PayPal,C10083
2022-08-07,O006470,260,6,1,1,Credit Card,C14284
2022-06-06,O004621,64,9,1,1,Apple Pay,C04176
2022-08-04,O006383,255,4,1,2,Credit Card,C07185
2022-08-04,O006383,107,4,2,2,Credit Card,C07185
2022-08-04,O006383,256,4,3,2,Credit Card,C07185
2022-02-10,O001192,213,6,1,2,Google Pay,C06882
2022-03-08,O001998,61,6,1,1,Credit Card,C00915
2022-03-09,O002027,250,10,1,1,Google Pay,C13759
2022-07-02,O005407,113,4,1,1,Credit Card,C15919
2022-07-02,O005407,51,4,2,1,Credit Card,C15919
2022-07-02,O005407,207,4,3,1,Credit Card,C15919
2022-02-26,O001687,3,4,1,1,Apple Pay,C03838
2022-10-15,O008546,267,3,1,1,PayPal,C02716
2022-07-20,O005943,169,5,1,2,Credit Card,C14080
2022-07-18,O005890,47,6,1,2,Google Pay,C01501
2022-01-05,O000079,200,4,1,1,Google Pay,C07949
2022-08-04,O006384,212,1,1,2,Credit Card,C12253
2022-03-29,O002608,254,5,1,2,Credit Card,C11203
2022-03-29,O002608,242,5,2,2,Credit Card,C11203
2022-03-06,O001936,170,4,1,2,Apple Pay,C14821
2022-03-06,O001936,186,4,2,1,Apple Pay,C14821
2022-05-03,O003625,186,3,1,1,Credit Card,C01936
2022-10-16,O008573,206,1,1,1,Apple Pay,C15744
2022-01-08,O000162,218,2,1,1,Credit Card,C07120
2022-08-26,O007028,36,6,1,1,Apple Pay,C17539
2022-10-02,O008157,163,7,1,1,Credit Card,C00386
2022-10-17,O008607,174,10,1,1,Credit Card,C04510
2022-09-08,O007433,66,2,1,1,Credit Card,C07845
2022-08-10,O006555,233,3,1,1,Credit Card,C03585
2022-09-01,O007207,99,4,1,2,Credit Card,C13044
2022-01-13,O000301,46,1,1,2,PayPal,C15675
2022-01-13,O000301,255,1,2,1,PayPal,C15675
2022-06-21,O005087,119,1,1,2,Credit Card,C12568
2022-06-21,O005087,243,1,2,1,Credit Card,C12568
2022-06-21,O005087,197,1,3,1,Credit Card,C12568
2022-10-25,O008826,270,6,1,1,Google Pay,C13423
2022-09-18,O007728,261,6,1,2,Credit Card,C13595
2022-09-05,O007334,276,5,1,2,Apple Pay,C06563
2022-10-20,O008676,113,4,1,1,Credit Card,C15196
2022-10-20,O008676,38,4,2,4,Credit Card,C15196
2022-03-03,O001844,194,3,1,1,Apple Pay,C08726
2022-07-06,O005543,158,6,1,2,Google Pay,C03737
2022-05-18,O004071,48,2,1,1,Credit Card,C03236
2022-01-29,O000779,149,4,1,1,PayPal,C02195
2022-07-25,O006088,98,6,1,1,Credit Card,C13220
2022-06-04,O004566,110,3,1,1,Google Pay,C15269
2022-06-09,O004702,136,7,1,1,Credit Card,C04691
2022-06-09,O004702,168,7,2,1,Credit Card,C04691
2022-07-14,O005775,77,7,1,1,Credit Card,C05067
2022-07-14,O005775,253,7,2,2,Credit Card,C05067
2022-06-28,O005288,270,3,1,1,Credit Card,C06247
2022-10-22,O008732,256,5,1,1,Credit Card,C15313
2022-01-15,O000384,72,4,1,1,PayPal,C00153
2022-01-15,O000384,76,4,2,1,PayPal,C00153
2022-11-30,O009915,32,4,1,1,Google Pay,C05322
2022-02-26,O001688,275,2,1,1,PayPal,C11840
2022-11-24,O009702,186,5,1,1,Credit Card,C06980
2022-09-22,O007859,267,8,1,1,Credit Card,C14977
2022-02-01,O000880,237,10,1,2,Credit Card,C12157
2022-05-27,O004333,218,4,1,1,Credit Card,C14136
2022-02-04,O000986,118,4,1,1,Credit Card,C04246
2022-08-24,O006969,116,3,1,1,Credit Card,C11039
2022-10-05,O008236,216,7,1,2,Credit Card,C04603
2022-11-01,O009034,196,2,1,2,Apple Pay,C10538
2022-12-27,O010648,25,4,1,1,Credit Card,C14508
2022-04-27,O003476,171,10,1,1,Credit Card,C04517
2022-05-24,O004244,217,9,1,2,PayPal,C01824
2022-10-05,O008237,273,9,1,1,PayPal,C02983
2022-10-05,O008237,265,9,2,1,PayPal,C02983
2022-12-15,O010365,197,6,1,1,Credit Card,C15298
2022-01-05,O000080,58,2,1,1,Google Pay,C06215
2022-08-28,O007079,223,7,1,1,Credit Card,C16200
2022-09-27,O008004,49,3,1,1,Credit Card,C09022
2022-10-05,O008238,167,4,1,1,Credit Card,C10736
2022-12-22,O010557,173,4,1,2,PayPal,C15065
2022-06-17,O004957,120,6,1,2,PayPal,C15010
2022-06-17,O004957,159,6,2,1,PayPal,C15010
2022-06-28,O005289,200,3,1,2,Credit Card,C13985
2022-07-30,O006245,265,2,1,1,Credit Card,C12767
2022-09-14,O007605,121,6,1,1,Credit Card,C09405
2022-09-14,O007605,236,6,2,1,Credit Card,C09405
2022-07-06,O005544,259,3,1,2,Credit Card,C17434
2022-07-06,O005544,274,3,2,1,Credit Card,C17434
2022-11-28,O009856,78,4,1,1,Apple Pay,C10229
2022-11-28,O009856,89,4,2,2,Apple Pay,C10229
2022-11-28,O009856,206,4,3,2,Apple Pay,C10229
2022-04-11,O002986,148,6,1,2,Apple Pay,C01280
2022-06-08,O004670,36,3,1,1,Credit Card,C04429
2022-06-08,O004670,221,3,2,1,Credit Card,C04429
2022-03-07,O001963,29,3,1,1,Credit Card,C12362
2022-02-15,O001349,243,4,1,1,Google Pay,C09586
2022-02-15,O001349,115,4,2,1,Google Pay,C09586
2022-11-05,O009153,241,10,1,2,Credit Card,C11940
2022-11-05,O009153,50,10,2,1,Credit Card,C11940
2022-01-27,O000721,228,5,1,1,Credit Card,C10595
2022-01-27,O000721,275,5,2,2,Credit Card,C10595
2022-04-02,O002707,141,6,1,1,Credit Card,C06722
2022-05-26,O004297,265,9,1,2,Credit Card,C07436
2022-05-30,O004422,260,6,1,1,Credit Card,C16182
2022-08-01,O006292,205,3,1,2,Credit Card,C00773
2022-08-01,O006292,263,3,2,2,Credit Card,C00773
2022-02-18,O001452,69,4,1,1,Apple Pay,C09199
2022-05-27,O004334,63,9,1,2,Apple Pay,C14661
2022-05-27,O004334,129,9,2,1,Apple Pay,C14661
2022-04-04,O002778,239,7,1,1,Credit Card,C04997
2022-11-14,O009416,171,6,1,2,Credit Card,C06997
2022-11-09,O009281,45,7,1,1,Credit Card,C01964
2022-06-08,O004671,20,8,1,1,PayPal,C12828
2022-06-05,O004592,77,2,1,2,Google Pay,C16088
2022-06-05,O004592,88,2,2,2,Google Pay,C16088
2022-06-05,O004592,88,2,3,1,Google Pay,C16088
2022-07-18,O005891,220,2,1,1,Credit Card,C05222
2022-11-20,O009592,3,5,1,1,Credit Card,C08692
2022-11-20,O009592,42,5,2,1,Credit Card,C08692
2022-11-27,O009814,54,5,1,2,Apple Pay,C15242
2022-01-25,O000664,246,9,1,1,PayPal,C05167
2022-12-03,O010015,223,6,1,2,Credit Card,C11900
2022-12-03,O010015,32,6,2,2,Credit Card,C11900
2022-02-17,O001410,246,3,1,1,Credit Card,C06648
2022-04-05,O002810,128,4,1,2,Google Pay,C14619
2022-06-12,O004784,151,6,1,2,Credit Card,C02119
2022-06-12,O004784,126,6,2,1,Credit Card,C02119
2022-04-22,O003311,275,3,1,5,Apple Pay,C15457
2022-11-07,O009223,238,10,1,1,Google Pay,C03261
2022-11-07,O009223,215,10,2,1,Google Pay,C03261
2022-11-07,O009223,111,10,3,1,Google Pay,C03261
2022-09-07,O007405,198,3,1,8,Credit Card,C16059
2022-09-07,O007405,242,3,2,1,Credit Card,C16059
2022-06-25,O005210,46,3,1,2,PayPal,C15379
2022-06-25,O005210,40,3,2,1,PayPal,C15379
2022-09-16,O007676,69,9,1,1,Credit Card,C06514
2022-07-12,O005707,61,5,1,1,Credit Card,C17023
2022-07-12,O005707,233,5,2,1,Credit Card,C17023
2022-09-05,O007335,245,5,1,1,Credit Card,C04825
2022-09-05,O007335,219,5,2,1,Credit Card,C04825
2022-06-06,O004622,170,9,1,2,Credit Card,C17435
2022-09-14,O007606,121,2,1,1,PayPal,C17862
2022-02-04,O000987,241,2,1,1,Credit Card,C01297
2022-02-04,O000987,19,2,2,1,Credit Card,C01297
2022-05-04,O003666,62,4,1,1,Credit Card,C09190
2022-05-04,O003666,186,4,2,4,Credit Card,C09190
2022-06-09,O004703,211,4,1,1,Credit Card,C10468
2022-10-08,O008313,93,8,1,1,Apple Pay,C08810
2022-10-07,O008283,220,4,1,2,Credit Card,C09955
2022-07-20,O005944,56,4,1,1,PayPal,C11439
2022-08-09,O006523,246,9,1,1,Credit Card,C03061
2022-08-09,O006523,219,9,2,2,Credit Card,C03061
2022-01-16,O000414,263,10,1,2,Apple Pay,C01970
2022-03-06,O001937,72,10,1,1,Credit Card,C03370
2022-07-10,O005651,216,4,1,2,Credit Card,C12888
2022-09-20,O007786,37,9,1,2,Credit Card,C07328
2022-04-02,O002708,76,4,1,1,Credit Card,C14912
2022-07-25,O006089,69,3,1,2,Credit Card,C06636
2022-01-30,O000822,215,7,1,1,PayPal,C08729
2022-02-23,O001585,121,5,1,1,Credit Card,C09474
2022-02-23,O001585,211,5,2,2,Credit Card,C09474
2022-01-25,O000665,244,2,1,1,Google Pay,C17561
2022-03-10,O002057,51,5,1,2,PayPal,C14651
2022-08-20,O006843,193,5,1,2,Credit Card,C00423
2022-08-20,O006843,275,5,2,1,Credit Card,C00423
2022-06-20,O005061,79,2,1,1,Google Pay,C15593
2022-09-13,O007577,205,2,1,2,PayPal,C15739
2022-09-13,O007577,264,2,2,1,PayPal,C15739
2022-09-22,O007860,241,3,1,2,PayPal,C08612
2022-04-01,O002685,93,6,1,1,Credit Card,C02396
2022-10-25,O008827,30,3,1,1,Apple Pay,C06179
2022-09-12,O007555,93,4,1,1,Credit Card,C07483
2022-01-21,O000566,276,6,1,1,Google Pay,C11264
2022-09-16,O007677,170,7,1,1,Apple Pay,C12590
2022-09-16,O007677,155,7,2,1,Apple Pay,C12590
2022-01-29,O000780,195,6,1,6,Credit Card,C03823
2022-04-06,O002837,271,2,1,1,PayPal,C01458
2022-05-02,O003594,52,10,1,4,Credit Card,C09444
2022-05-02,O003594,211,10,2,1,Credit Card,C09444
2022-02-15,O001350,212,4,1,2,Credit Card,C01404
2022-03-19,O002326,119,6,1,1,PayPal,C11127
2022-03-19,O002326,246,6,2,1,PayPal,C11127
2022-12-10,O010220,172,5,1,1,Credit Card,C04404
2022-12-10,O010220,223,5,2,1,Credit Card,C04404
2022-02-09,O001153,127,3,1,2,Credit Card,C16539
2022-05-17,O004040,21,1,1,1,PayPal,C07377
2022-09-04,O007302,112,3,1,1,Google Pay,C12380
2022-07-26,O006119,198,2,1,1,PayPal,C15200
2022-07-26,O006119,169,2,2,2,PayPal,C15200
2022-11-18,O009536,11,8,1,1,Apple Pay,C03957
2022-01-23,O000614,184,4,1,1,Credit Card,C11115
2022-01-23,O000614,137,4,2,2,Credit Card,C11115
2022-01-12,O000280,47,6,1,1,Google Pay,C10052
2022-01-12,O000280,51,6,2,2,Google Pay,C10052
2022-01-12,O000280,94,6,3,1,Google Pay,C10052
2022-10-31,O008999,61,6,1,1,Credit Card,C05068
2022-09-16,O007678,115,6,1,1,PayPal,C14993
2022-06-20,O005062,227,4,1,1,Credit Card,C03013
2022-06-20,O005062,185,4,2,1,Credit Card,C03013
2022-01-24,O000637,229,1,1,6,Credit Card,C00680
2022-12-08,O010160,242,4,1,4,PayPal,C09961
2022-06-13,O004819,131,7,1,1,PayPal,C17397
2022-06-13,O004819,184,7,2,2,PayPal,C17397
2022-04-08,O002902,80,4,1,2,Credit Card,C01251
2022-10-20,O008677,81,6,1,2,PayPal,C11026
2022-10-20,O008677,207,6,2,2,PayPal,C11026
2022-02-06,O001053,47,4,1,1,PayPal,C05500
2022-08-10,O006556,42,2,1,1,Credit Card,C16870
2022-08-29,O007107,83,2,1,2,Credit Card,C00551
2022-09-05,O007336,119,7,1,2,Credit Card,C00005
2022-10-30,O008969,26,2,1,1,PayPal,C02082
2022-05-19,O004094,274,4,1,1,Apple Pay,C07814
2022-07-13,O005739,211,9,1,1,Credit Card,C12969
2022-07-13,O005739,43,9,2,1,Credit Card,C12969
2022-01-08,O000163,36,4,1,2,PayPal,C02453
2022-01-08,O000163,275,4,2,1,PayPal,C02453
2022-02-28,O001742,217,2,1,2,Google Pay,C05288
2022-04-29,O003528,246,4,1,1,Credit Card,C09484
2022-04-29,O003528,270,4,2,2,Credit Card,C09484
2022-06-11,O004763,208,5,1,1,Credit Card,C05149
2022-12-20,O010503,238,2,1,1,Credit Card,C06186
2022-04-18,O003213,71,4,1,5,Credit Card,C10548
2022-03-28,O002578,171,2,1,1,PayPal,C13405
2022-04-16,O003151,238,6,1,1,PayPal,C15806
2022-04-16,O003151,58,6,2,1,PayPal,C15806
2022-06-24,O005178,60,5,1,2,Credit Card,C02272
2022-02-08,O001119,46,10,1,1,Google Pay,C12015
2022-07-17,O005864,257,4,1,1,Credit Card,C10846
2022-11-30,O009916,44,1,1,1,Credit Card,C05828
2022-04-24,O003377,222,6,1,1,PayPal,C11511
2022-09-15,O007639,253,2,1,1,Credit Card,C10228
2022-03-04,O001879,155,9,1,1,PayPal,C07964
2022-11-21,O009630,265,4,1,2,Credit Card,C03586
2022-01-15,O000385,253,7,1,2,Credit Card,C04494
2022-04-22,O003312,255,4,1,1,Apple Pay,C06391
2022-07-28,O006176,82,6,1,1,Credit Card,C01998
2022-07-28,O006176,58,6,2,1,Credit Card,C01998
2022-05-10,O003842,152,8,1,1,Credit Card,C03665
2022-10-19,O008653,217,6,1,2,Credit Card,C10468
2022-12-23,O010588,156,6,1,2,Credit Card,C03581
2022-12-23,O010588,22,6,2,2,Credit Card,C03581
2022-12-23,O010588,253,6,3,1,Credit Card,C03581
2022-09-01,O007208,82,4,1,1,Credit Card,C12627
2022-11-05,O009154,48,8,1,1,Apple Pay,C06358
2022-11-05,O009154,129,8,2,2,Apple Pay,C06358
2022-01-23,O000615,202,2,1,5,Credit Card,C11136
2022-02-09,O001154,172,5,1,2,Credit Card,C17091
2022-02-09,O001154,255,5,2,1,Credit Card,C17091
2022-06-10,O004732,219,2,1,1,Credit Card,C05421
2022-07-19,O005912,91,1,1,2,PayPal,C02002
2022-11-15,O009449,241,5,1,1,Credit Card,C09892
2022-05-18,O004072,70,5,1,1,Credit Card,C16625
2022-05-18,O004072,70,5,2,1,Credit Card,C16625
2022-10-23,O008762,136,5,1,1,Credit Card,C06297
2022-01-27,O000722,272,6,1,1,Credit Card,C12826
2022-01-27,O000722,38,6,2,1,Credit Card,C12826
2022-10-30,O008970,145,1,1,2,Apple Pay,C11377
2022-10-30,O008970,69,1,2,2,Apple Pay,C11377
2022-03-06,O001938,233,5,1,1,Credit Card,C12757
2022-03-06,O001938,212,5,2,1,Credit Card,C12757
2022-06-18,O004993,129,2,1,1,Credit Card,C01782
2022-06-18,O004993,261,2,2,1,Credit Card,C01782
2022-05-09,O003817,83,2,1,1,Credit Card,C09646
2022-05-09,O003817,121,2,2,1,Credit Card,C09646
2022-04-07,O002866,40,2,1,2,Credit Card,C15327
2022-04-07,O002866,142,2,2,1,Credit Card,C15327
2022-08-30,O007138,128,4,1,1,PayPal,C05162
2022-03-14,O002185,52,4,1,2,Credit Card,C13542
2022-04-07,O002867,69,10,1,1,Credit Card,C15551
2022-04-04,O002779,33,5,1,1,Credit Card,C07325
2022-04-11,O002987,168,7,1,2,Credit Card,C02876
2022-11-17,O009504,267,2,1,2,PayPal,C03955
2022-12-18,O010458,64,4,1,1,PayPal,C10706
2022-12-18,O010458,214,4,2,1,PayPal,C10706
2022-12-18,O010458,261,4,3,1,PayPal,C10706
2022-07-10,O005652,70,1,1,1,Apple Pay,C14100
2022-04-08,O002903,272,4,1,1,PayPal,C01394
2022-03-05,O001909,245,4,1,1,Credit Card,C14911
2022-01-06,O000108,74,5,1,1,Credit Card,C16813
2022-01-06,O000108,212,5,2,2,Credit Card,C16813
2022-08-11,O006575,207,2,1,2,Apple Pay,C10373
2022-08-07,O006471,242,6,1,1,Credit Card,C04165
2022-07-26,O006120,108,7,1,1,Apple Pay,C03714
2022-03-25,O002489,140,4,1,1,Credit Card,C03087
2022-06-25,O005211,43,2,1,1,Credit Card,C10995
2022-04-12,O003013,74,6,1,1,Apple Pay,C17178
2022-09-10,O007499,232,10,1,1,Google Pay,C16551
2022-04-03,O002741,264,8,1,1,Credit Card,C01131
2022-12-28,O010682,111,6,1,1,Credit Card,C10470
2022-12-28,O010682,83,6,2,2,Credit Card,C10470
2022-04-13,O003052,121,2,1,1,Apple Pay,C04275
2022-08-19,O006822,100,7,1,4,Apple Pay,C13194
2022-06-26,O005244,226,2,1,1,Credit Card,C06927
2022-06-26,O005244,105,2,2,1,Credit Card,C06927
2022-09-08,O007434,157,4,1,2,Credit Card,C02088
2022-09-08,O007434,117,4,2,1,Credit Card,C02088
2022-10-14,O008507,190,3,1,1,PayPal,C14588
2022-10-14,O008507,75,3,2,1,PayPal,C14588
2022-11-25,O009738,149,4,1,1,Credit Card,C17813
2022-07-08,O005596,148,6,1,1,Credit Card,C03349
2022-01-17,O000452,270,8,1,1,Credit Card,C08417
2022-10-27,O008886,212,1,1,1,Credit Card,C00536
2022-08-30,O007139,77,4,1,1,Google Pay,C08539
2022-09-25,O007944,192,9,1,1,Credit Card,C05469
2022-09-25,O007944,219,9,2,1,Credit Card,C05469
